noticedate,hour,process,line,usage,production,equipment_ct,shift,scrap,waste,label
2025-05-19,10,pack,L1,303.33,34.91,2,day,2.64,0.8,MULTIVARIATE_SCRAP_WASTE_DEVIATION
2025-05-19,10,pack,L2,285,38.9,3,day,0.15,0.27,normal
2025-05-19,11,mixing,L1,439.28,82.76,6,day,5.57,1.08,normal
2025-05-19,11,mixing,L2,380,85.85,4,day,5.34,1.65,normal
2025-05-19,11,plate,L1,302.02,148.09,4,day,3.2,1.45,normal
2025-05-19,11,plate,L2,285,130.7,3,day,2.88,1.34,normal
2025-05-19,11,cell,L1,408.55,90.2,6,day,4.23,2.02,normal
2025-05-19,11,cell,L2,475,82.42,5,day,7.01,2.6,normal
2025-05-19,11,module,L1,336.88,48.81,5,day,2.5,0.83,normal
2025-05-19,11,module,L2,285,56.22,3,day,0.56,0.71,normal
2025-05-19,11,pack,L1,190,45.26,2,day,1.28,0.37,normal
2025-05-19,11,pack,L2,264.03,40.63,3,day,0.98,0.1,normal
2025-05-19,12,mixing,L1,366.81,95.21,5,day,3.57,1.19,normal
2025-05-19,12,mixing,L2,416.11,84.44,5,day,5.46,1.22,normal
2025-05-19,12,plate,L1,285,148.6,3,day,5.88,1.75,normal
2025-05-19,12,plate,L2,285,97.84,3,day,8.01,1.08,normal
2025-05-19,12,cell,L1,525.05,78.76,6,day,5.69,2.77,normal
2025-05-19,12,cell,L2,411.72,98.51,7,day,3.78,2.47,normal
2025-05-19,12,module,L1,321.66,55.39,5,day,1.51,0.93,normal
2025-05-19,12,module,L2,347.62,59.17,4,day,1.36,0.69,normal
2025-05-19,12,pack,L1,367.49,41.06,4,day,0.23,0.03,normal
2025-05-19,12,pack,L2,190,36.99,2,day,0.6,0.35,normal
2025-05-19,13,mixing,L1,405.82,89.76,5,day,2.56,0.84,normal
2025-05-19,13,mixing,L2,436.81,88.95,5,day,2.77,1.16,normal
2025-05-19,13,plate,L1,285,129.46,3,day,3.52,2.21,normal
2025-05-19,13,plate,L2,351.18,95.79,5,day,7.49,1.68,normal
2025-05-19,13,cell,L1,575.02,97.52,8,day,3.69,1.94,normal
2025-05-19,13,cell,L2,421.71,87.27,7,day,5.63,1.15,normal
2025-05-19,13,module,L1,380,66.44,4,day,2.69,0.73,normal
2025-05-19,13,module,L2,325.94,48.95,4,day,0.6,0.8,normal
2025-05-19,13,pack,L1,190,44.41,2,day,1.42,0.16,normal
2025-05-19,13,pack,L2,178.75,37.82,2,day,1.28,0.22,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2025-05-19,14,mixing,L1,419.89,101.05,5,day,2.91,1.59,normal
2025-05-19,14,mixing,L2,429.04,98.26,6,day,5.07,0.99,normal
2025-05-19,14,plate,L1,329.98,135.68,4,day,7.74,1.99,normal
2025-05-19,14,plate,L2,403.44,115.83,5,day,3.05,1.42,normal
2025-05-19,14,cell,L1,587.01,71.96,8,day,3.8,1.89,normal
2025-05-19,14,cell,L2,452.46,69.66,6,day,4.77,2.08,normal
2025-05-19,14,module,L1,325.77,45.53,4,day,1.74,0.95,normal
2025-05-19,14,module,L2,285,54.55,3,day,2.07,0.45,normal
2025-05-19,14,pack,L1,285,45.17,3,day,1.1,0.02,normal
2025-05-19,14,pack,L2,190,29.12,2,day,0.92,0.43,normal
2025-05-19,15,mixing,L1,459.08,104.52,6,day,3.37,0.93,normal
2025-05-19,15,mixing,L2,370.74,88.72,6,day,1.87,0.84,normal
2025-05-19,15,plate,L1,318.06,145.55,5,day,5.65,2.29,normal
2025-05-19,15,plate,L2,285,108.15,3,day,8.52,1.55,normal
2025-05-19,15,cell,L1,512.53,58.08,6,day,2.39,2.62,normal
2025-05-19,15,cell,L2,417.6,79.59,5,day,7.04,2.21,normal
2025-05-19,15,module,L1,285,52.07,3,day,2.37,0.36,normal
2025-05-19,15,module,L2,322.96,55.75,4,day,1.38,0.22,normal
2025-05-19,15,pack,L1,285,31.63,3,day,0.61,0.14,normal
2025-05-19,15,pack,L2,257.16,43.9,4,day,0.87,0.4,normal
2025-05-19,16,mixing,L1,359.47,86.09,4,day,5.74,1.18,normal
2025-05-19,16,mixing,L2,478.73,81.25,6,day,3.9,0.97,normal
2025-05-19,16,plate,L1,285,114.65,3,day,3.71,2.53,normal
2025-05-19,16,plate,L2,623.81,133.63,3,day,6.9,2.51,RATED_EXCEED
2025-05-19,16,cell,L1,475,90.08,5,day,3.06,1.55,normal
2025-05-19,16,cell,L2,580.11,8.0,5,day,7.78,1.43,MULTIVARIATE_IDLE_POWER
2025-05-19,16,module,L1,409.21,54.3,5,day,2.04,0.64,normal
2025-05-19,16,module,L2,285,63.56,3,day,1.02,0.75,normal
2025-05-19,16,pack,L1,352.95,30.84,4,day,0.52,0.24,normal
2025-05-19,16,pack,L2,190,30.88,2,day,0.96,0.21,normal
2025-05-19,17,mixing,L1,363.41,91.54,6,day,5.72,0.72,normal
2025-05-19,17,mixing,L2,489.12,82.14,6,day,3.12,0.76,normal
2025-05-19,17,plate,L1,344.13,149.99,5,day,7.86,2.01,normal
2025-05-19,17,plate,L2,273.37,125.45,3,day,6.79,2.45,normal
2025-05-19,17,cell,L1,465.15,63.8,5,day,2.42,2.46,normal
2025-05-19,17,cell,L2,505.37,76.72,8,day,7.14,1.79,normal
2025-05-19,17,module,L1,285,68.0,3,day,2.27,0.77,normal
2025-05-19,17,module,L2,392.54,40.39,5,day,0.97,0.41,normal
2025-05-19,17,pack,L1,285,44.68,3,day,0.77,0.2,normal
2025-05-19,17,pack,L2,190,34.6,2,day,0.38,0.44,normal
2025-05-19,18,mixing,L1,63.41,90.33,5,night,2.79,1.16,normal
2025-05-19,18,mixing,L2,88.48,114.82,5,night,4.58,0.83,normal
2025-05-19,18,plate,L1,62.9,149.84,3,night,2.53,2.35,normal
2025-05-19,18,plate,L2,67.96,103.09,5,night,18.0,5.33,MULTIVARIATE_SCRAP_WASTE_DEVIATION
2025-05-19,18,cell,L1,77.97,91.15,8,night,6.09,2.27,normal
2025-05-19,18,cell,L2,78.67,81.42,8,night,7.62,2.57,normal
2025-05-19,18,module,L1,55.78,51.0,4,night,1.74,0.69,normal
2025-05-19,18,module,L2,54.21,48.69,4,night,1.39,0.34,normal
2025-05-19,18,pack,L1,52.45,42.0,3,night,1.01,0.1,normal
2025-05-19,18,pack,L2,49.46,3.97,3,night,0.41,0.45,MULTIVARIATE_IDLE_POWER
2025-05-19,19,mixing,L1,69.93,85.76,6,night,2.22,1.45,normal
2025-05-19,19,mixing,L2,43.48,81.49,6,night,4.09,0.95,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2025-05-19,19,plate,L1,74.2,111.14,5,night,3.34,2.81,normal
2025-05-19,19,plate,L2,64.75,110.78,3,night,8.35,1.51,normal
2025-05-19,19,cell,L1,92.92,76.81,7,night,1.7,0.73,normal
2025-05-19,19,cell,L2,103.84,78.05,8,night,4.03,0.82,normal
2025-05-19,19,module,L1,42.2,49.98,4,night,2.19,1.0,normal
2025-05-19,19,module,L2,57.29,38.65,5,night,1.68,0.95,normal
2025-05-19,19,pack,L1,41.7,39.18,3,night,0.98,0.49,normal
2025-05-19,19,pack,L2,56.84,34.14,3,night,0.45,0.17,MULTIVARIATE_EFFICIENCY_DROP
2025-05-19,20,mixing,L1,67.61,114.08,4,night,4.66,1.6,normal
2025-05-19,20,mixing,L2,90.94,83.58,5,night,2.15,0.73,normal
2025-05-19,20,plate,L1,50.9,126.96,4,night,6.97,2.58,normal
2025-05-19,20,plate,L2,51.78,132.84,4,night,3.38,1.78,normal
2025-05-19,20,cell,L1,122.6,0.0,7,night,5.72,1.99,MULTIVARIATE_BASE_LOAD
2025-05-19,20,cell,L2,88.14,95.21,5,night,3.34,0.91,normal
2025-05-19,20,module,L1,45.68,65.88,3,night,1.61,0.58,normal
2025-05-19,20,module,L2,42.82,7.11,5,night,2.23,0.99,MULTIVARIATE_IDLE_POWER
2025-05-19,20,pack,L1,30.76,43.8,2,night,0.56,0.1,normal
2025-05-19,20,pack,L2,2196.41,35.95,2,night,0.11,0.44,PRODUCTION_RATIO
2025-05-19,21,mixing,L1,68.79,114.22,6,night,2.25,1.43,normal
2025-05-19,21,mixing,L2,55.69,98.11,4,night,4.05,0.7,normal
2025-05-19,21,plate,L1,56.77,115.38,5,night,5.5,1.05,normal
2025-05-19,21,plate,L2,62.93,110.46,4,night,4.92,1.46,normal
2025-05-19,21,cell,L1,84.52,94.33,8,night,6.38,1.88,normal
2025-05-19,21,cell,L2,82.27,72.59,7,night,2.4,1.51,normal
2025-05-19,21,module,L1,683.35,47.86,3,night,0.92,0.55,RATED_EXCEED
2025-05-19,21,module,L2,49.36,49.84,4,night,2.18,0.54,normal
2025-05-19,21,pack,L1,57.17,43.21,2,night,0.16,0.07,normal
2025-05-19,21,pack,L2,38.15,34.56,2,night,1.23,0.02,normal
2025-05-19,22,mixing,L1,75.79,88.2,5,night,3.06,1.02,normal
2025-05-19,22,mixing,L2,70.69,110.65,6,night,4.03,1.29,normal
2025-05-19,22,plate,L1,69.0,134.28,5,night,8.1,1.8,normal
2025-05-19,22,plate,L2,52.75,136.99,5,night,8.09,1.18,normal
2025-05-19,22,cell,L1,460.45,70.79,8,night,7.64,1.99,SHIFT_RANGE
2025-05-19,22,cell,L2,99.76,68.54,6,night,5.66,2.18,normal
2025-05-19,22,module,L1,57.2,43.01,4,night,2.56,0.59,normal
2025-05-19,22,module,L2,42.16,58.59,4,night,1.36,0.94,normal
2025-05-19,22,pack,L1,52.0,44.16,4,night,1.08,0.04,normal
2025-05-19,22,pack,L2,22.13,44.44,2,night,0.79,0.48,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2025-05-19,23,mixing,L1,62.59,85.3,6,night,2.16,1.12,normal
2025-05-19,23,mixing,L2,85.75,104.59,4,night,5.69,0.99,normal
2025-05-19,23,plate,L1,65.81,140.49,4,night,3.69,2.15,normal
2025-05-19,23,plate,L2,55.21,105.18,4,night,4.59,2.51,normal
2025-05-19,23,cell,L1,91.63,66.11,6,night,2.44,2.77,normal
2025-05-19,23,cell,L2,96.85,78.09,7,night,3.02,2.38,normal
2025-05-19,23,module,L1,62.48,58.59,5,night,1.49,0.27,normal
2025-05-19,23,module,L2,45.01,55.59,4,night,2.47,0.38,normal
2025-05-19,23,pack,L1,46.48,39.98,2,night,1.16,0.15,normal
2025-05-19,23,pack,L2,31.6,45.83,2,night,1.09,0.25,normal
2025-05-19,24,mixing,L1,76.17,103.35,4,night,5.68,1.71,normal
2025-05-19,24,mixing,L2,92.31,105.3,6,night,5.09,0.85,normal
2025-05-19,24,plate,L1,60.59,148.84,3,night,2.62,1.86,normal
2025-05-19,24,plate,L2,55.66,110.4,3,night,4.7,1.57,normal
2025-05-19,24,cell,L1,113.42,89.97,5,night,7.56,1.54,normal
2025-05-19,24,cell,L2,80.83,70.77,5,night,6.95,1.19,normal
2025-05-19,24,module,L1,68.37,58.57,3,night,1.01,0.88,normal
2025-05-19,24,module,L2,51.6,44.31,5,night,2.17,0.79,normal
2025-05-19,24,pack,L1,59.71,41.51,3,night,0.71,0.26,normal
2025-05-19,24,pack,L2,37.79,33.9,4,night,0.64,0.47,normal
2025-05-20,1,mixing,L1,80.61,108.62,4,night,5.84,0.9,normal
2025-05-20,1,mixing,L2,74.36,81.03,4,night,2.79,1.39,normal
2025-05-20,1,plate,L1,55.32,120.57,3,night,6.08,1.74,normal
2025-05-20,1,plate,L2,50.99,131.34,4,night,7.83,1.04,normal
2025-05-20,1,cell,L1,79.51,76.34,8,night,7.72,1.93,normal
2025-05-20,1,cell,L2,97.56,85.53,7,night,2.91,1.63,normal
2025-05-20,1,module,L1,69.2,60.51,5,night,1.27,0.72,normal
2025-05-20,1,module,L2,38.78,55.78,3,night,1.52,0.79,normal
2025-05-20,1,pack,L1,59.07,31.7,4,night,1.13,0.36,normal
2025-05-20,1,pack,L2,50.37,31.87,4,night,0.42,0.02,normal
2025-05-20,2,mixing,L1,80.22,104.22,6,night,4.39,1.64,normal
2025-05-20,2,mixing,L2,79.86,91.23,6,night,5.35,1.24,normal
2025-05-20,2,plate,L1,68.75,111.08,4,night,4.48,1.21,normal
2025-05-20,2,plate,L2,66.29,110.31,4,night,6.36,2.85,normal
2025-05-20,2,cell,L1,106.26,67.05,5,night,5.97,1.74,normal
2025-05-20,2,cell,L2,96.19,75.46,7,night,6.34,1.25,normal
2025-05-20,2,module,L1,429.05,47.48,4,night,2.42,0.37,SHIFT_RANGE
2025-05-20,2,module,L2,66.22,50.44,3,night,1.05,0.47,normal
2025-05-20,2,pack,L1,39.54,44.39,4,night,1.19,0.08,normal
2025-05-20,2,pack,L2,33.86,33.2,2,night,0.55,0.47,normal
2025-05-20,3,mixing,L1,80.01,84.93,4,night,4.52,0.85,normal
2025-05-20,3,mixing,L2,91.36,88.92,4,night,4.64,1.29,normal
2025-05-20,3,plate,L1,60.66,114.21,4,night,8.66,1.94,normal
2025-05-20,3,plate,L2,67.85,103.57,3,night,1.98,2.27,normal
2025-05-20,3,cell,L1,80.9,68.13,8,night,7.28,2.68,normal
2025-05-20,3,cell,L2,4794.68,83.48,5,night,6.86,0.86,PRODUCTION_RATIO
2025-05-20,3,module,L1,54.11,59.67,5,night,1.41,0.6,normal
2025-05-20,3,module,L2,56.78,60.68,5,night,0.65,0.67,normal
2025-05-20,3,pack,L1,39.75,31.74,2,night,0.37,0.04,normal
2025-05-20,3,pack,L2,46.57,28.08,4,night,0.74,0.14,normal
2025-05-20,4,mixing,L1,71.68,80.38,6,night,4.07,1.66,normal
2025-05-20,4,mixing,L2,70.56,89.93,4,night,5.38,1.22,normal
2025-05-20,4,plate,L1,58.56,116.2,3,night,6.15,1.84,normal
2025-05-20,4,plate,L2,63.66,100.29,4,night,3.99,2.32,normal
2025-05-20,4,cell,L1,83.62,63.78,6,night,5.03,1.33,normal
2025-05-20,4,cell,L2,119.84,67.11,7,night,3.51,0.75,normal
2025-05-20,4,module,L1,48.88,52.86,3,night,1.23,0.87,normal
2025-05-20,4,module,L2,45.2,43.98,4,night,2.27,0.64,normal
2025-05-20,4,pack,L1,267.38,48.89,4,night,0.96,0.07,CONTRACT_EXCEED
2025-05-20,4,pack,L2,43.85,39.87,4,night,0.18,0.05,normal
2025-05-20,5,mixing,L1,87.06,100.81,4,night,2.28,1.19,normal
2025-05-20,5,mixing,L2,70.21,9.63,6,night,4.04,0.86,MULTIVARIATE_IDLE_POWER
2025-05-20,5,plate,L1,56.53,122.21,3,night,7.16,1.53,normal
2025-05-20,5,plate,L2,61.54,113.04,4,night,8.4,1.81,normal
2025-05-20,5,cell,L1,107.06,69.48,8,night,3.19,0.97,normal
2025-05-20,5,cell,L2,85.29,82.82,7,night,2.29,1.21,normal
2025-05-20,5,module,L1,64.4,40.36,5,night,1.77,0.65,normal
2025-05-20,5,module,L2,59.16,54.09,4,night,2.11,0.43,normal
2025-05-20,5,pack,L1,44.5,49.29,2,night,0.63,0.41,normal
2025-05-20,5,pack,L2,54.72,43.47,3,night,1.15,0.03,normal
2025-05-20,6,mixing,L1,432.27,90.91,5,day,2.5,1.21,normal
2025-05-20,6,mixing,L2,380,97.88,4,day,2.46,0.68,normal
2025-05-20,6,plate,L1,306.47,100.43,4,day,7.33,1.15,normal
2025-05-20,6,plate,L2,380,117.04,4,day,5.69,2.48,normal
2025-05-20,6,cell,L1,406.33,85.06,6,day,5.92,1.62,normal
2025-05-20,6,cell,L2,412.32,95.26,5,day,6.89,2.74,normal
2025-05-20,6,module,L1,408.39,66.33,5,day,1.52,0.8,normal
2025-05-20,6,module,L2,285,59.41,3,day,1.31,0.57,normal
2025-05-20,6,pack,L1,371.32,4.57,3,day,1.39,0.22,MULTIVARIATE_IDLE_POWER
2025-05-20,6,pack,L2,190,39.13,2,day,0.32,0.47,normal
2025-05-20,7,mixing,L1,380,102.34,4,day,4.88,1.46,normal
2025-05-20,7,mixing,L2,370.0,89.39,5,day,3.63,0.49,normal
2025-05-20,7,plate,L1,301.73,147.83,5,day,7.52,1.02,normal
2025-05-20,7,plate,L2,333.7,119.34,5,day,6.02,2.76,normal
2025-05-20,7,cell,L1,405.61,61.58,7,day,2.45,1.84,normal
2025-05-20,7,cell,L2,483.16,65.5,7,day,3.3,1.09,normal
2025-05-20,7,module,L1,326.3,53.29,4,day,0.65,1.1,normal
2025-05-20,7,module,L2,342.85,60.72,4,day,1.98,0.94,normal
2025-05-20,7,pack,L1,190,37.04,2,day,1.36,0.23,normal
2025-05-20,7,pack,L2,196.83,41.51,4,day,0.49,0.12,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2025-05-20,8,mixing,L1,390.49,113.78,6,day,4.11,1.18,normal
2025-05-20,8,mixing,L2,380,111.29,4,day,3.46,0.65,normal
2025-05-20,8,plate,L1,285,103.4,3,day,2.55,1.02,normal
2025-05-20,8,plate,L2,396.54,136.64,5,day,6.91,1.58,normal
2025-05-20,8,cell,L1,462.81,82.37,8,day,2.25,2.53,normal
2025-05-20,8,cell,L2,425.74,60.36,8,day,4.05,1.32,normal
2025-05-20,8,module,L1,371.04,65.8,5,day,2.1,0.52,normal
2025-05-20,8,module,L2,431.44,65.94,5,day,1.44,0.31,normal
2025-05-20,8,pack,L1,190,42.2,2,day,0.68,0.07,normal
2025-05-20,8,pack,L2,285,29.37,3,day,1.24,0.32,normal
2025-05-20,9,mixing,L1,365.1,83.3,4,day,2.98,0.88,normal
2025-05-20,9,mixing,L2,380,87.7,4,day,1.99,0.71,normal
2025-05-20,9,plate,L1,339.94,111.4,5,day,3.03,1.86,normal
2025-05-20,9,plate,L2,285,108.41,3,day,2.5,1.37,normal
2025-05-20,9,cell,L1,509.11,73.79,8,day,1.71,1.32,normal
2025-05-20,9,cell,L2,588.0,82.37,5,day,4.32,0.85,MULTIVARIATE_EFFICIENCY_DROP
2025-05-20,9,module,L1,325.28,57.24,4,day,2.34,0.87,normal
2025-05-20,9,module,L2,402.55,63.34,5,day,2.67,0.42,normal
2025-05-20,9,pack,L1,274.3,44.27,4,day,0.38,0.32,normal
2025-05-20,9,pack,L2,285,28.41,3,day,0.92,0.24,normal
2025-05-20,10,mixing,L1,413.84,91.73,6,day,4.19,0.98,normal
2025-05-20,10,mixing,L2,378.75,99.74,5,day,1.53,1.62,normal
2025-05-20,10,plate,L1,285,115.28,3,day,7.81,1.89,normal
2025-05-20,10,plate,L2,291.15,108.91,4,day,5.6,1.54,normal
2025-05-20,10,cell,L1,475,70.34,5,day,2.43,2.12,normal
2025-05-20,10,cell,L2,497.86,80.22,6,day,5.15,2.19,normal
2025-05-20,10,module,L1,362.3,62.79,4,day,0.6,0.67,normal
2025-05-20,10,module,L2,285,41.54,3,day,1.42,0.43,normal
2025-05-20,10,pack,L1,190,32.61,2,day,1.18,0.21,normal
2025-05-20,10,pack,L2,190,34.55,2,day,0.38,0.09,normal
2025-05-20,11,mixing,L1,477.79,105.5,6,day,3.15,0.83,normal
2025-05-20,11,mixing,L2,370.51,83.17,6,day,3.51,1.11,normal
2025-05-20,11,plate,L1,-27.4,126.59,5,day,4.21,1.16,NEGATIVE_POWER
2025-05-20,11,plate,L2,365.54,131.57,4,day,3.95,1.22,normal
2025-05-20,11,cell,L1,423.25,92.59,5,day,6.59,1.44,normal
2025-05-20,11,cell,L2,526.64,78.89,6,day,5.43,2.79,normal
2025-05-20,11,module,L1,329.45,67.28,4,day,2.3,0.8,normal
2025-05-20,11,module,L2,337.09,56.09,4,day,1.15,0.92,normal
2025-05-20,11,pack,L1,285,48.3,3,day,0.87,0.47,normal
2025-05-20,11,pack,L2,268.16,36.82,3,day,0.47,0.28,normal
2025-05-20,12,mixing,L1,422.58,94.94,6,day,4.52,0.73,normal
2025-05-20,12,mixing,L2,395.64,98.31,5,day,2.88,1.67,normal
2025-05-20,12,plate,L1,342.34,136.25,4,day,3.09,1.97,normal
2025-05-20,12,plate,L2,373.21,98.95,5,day,6.22,1.64,normal
2025-05-20,12,cell,L1,534.84,75.88,7,day,7.58,2.09,normal
2025-05-20,12,cell,L2,475,60.67,5,day,3.91,0.91,normal
2025-05-20,12,module,L1,285,60.44,3,day,1.96,0.29,normal
2025-05-20,12,module,L2,333.56,46.25,5,day,0.64,0.59,normal
2025-05-20,12,pack,L1,345.61,30.65,4,day,1.33,0.49,normal
2025-05-20,12,pack,L2,190,34.64,2,day,0.12,0.2,normal
2025-05-20,13,mixing,L1,387.1,114.72,5,day,2.77,1.06,normal
2025-05-20,13,mixing,L2,356.38,87.94,6,day,2.57,1.11,normal
2025-05-20,13,plate,L1,380,109.45,4,day,2.73,1.55,normal
2025-05-20,13,plate,L2,285,108.32,3,day,5.16,1.92,normal
2025-05-20,13,cell,L1,584.77,96.26,8,day,3.22,2.15,normal
2025-05-20,13,cell,L2,475,78.42,5,day,5.32,2.8,normal
2025-05-20,13,module,L1,285,58.5,3,day,1.85,0.92,normal
2025-05-20,13,module,L2,426.2,67.17,5,day,1.43,0.73,normal
2025-05-20,13,pack,L1,463.18,31.36,2,day,1.46,0.21,SHIFT_RANGE
2025-05-20,13,pack,L2,285,34.65,3,day,1.18,0.39,normal
2025-05-20,14,mixing,L1,475,110.58,5,day,1.84,0.87,normal
2025-05-20,14,mixing,L2,380,76.04,4,day,3.04,0.64,normal
2025-05-20,14,plate,L1,292.26,106.96,5,day,4.19,1.79,normal
2025-05-20,14,plate,L2,380,141.25,4,day,4.68,2.68,normal
2025-05-20,14,cell,L1,461.52,78.89,7,day,7.51,2.65,normal
2025-05-20,14,cell,L2,420.07,62.9,5,day,7.21,0.87,normal
2025-05-20,14,module,L1,334.44,53.24,5,day,2.51,0.87,normal
2025-05-20,14,module,L2,348.65,49.21,5,day,2.51,0.63,normal
2025-05-20,14,pack,L1,378.4,38.2,4,day,0.2,0.13,normal
2025-05-20,14,pack,L2,266.94,30.39,4,day,0.38,0.22,normal
2025-05-20,15,mixing,L1,380,82.42,4,day,4.0,0.44,normal
2025-05-20,15,mixing,L2,376.01,101.26,6,day,3.12,0.77,normal
2025-05-20,15,plate,L1,370.25,110.38,4,day,2.69,2.4,normal
2025-05-20,15,plate,L2,338.98,140.32,4,day,6.64,1.52,normal
2025-05-20,15,cell,L1,392.74,81.15,7,day,4.7,1.39,normal
2025-05-20,15,cell,L2,440.93,71.17,5,day,7.05,1.27,normal
2025-05-20,15,module,L1,380,63.21,4,day,2.25,0.69,normal
2025-05-20,15,module,L2,351.97,63.33,4,day,2.32,0.54,normal
2025-05-20,15,pack,L1,301.0,47.3,4,day,0.92,0.1,normal
2025-05-20,15,pack,L2,268.48,40.86,3,day,1.34,0.0,normal
2025-05-20,16,mixing,L1,379.55,110.93,6,day,2.27,1.48,normal
2025-05-20,16,mixing,L2,380,98.12,4,day,5.45,1.59,normal
2025-05-20,16,plate,L1,321.3,102.77,4,day,2.3,1.23,normal
2025-05-20,16,plate,L2,285,131.77,3,day,6.69,2.6,normal
2025-05-20,16,cell,L1,442.3,84.12,7,day,6.52,2.31,normal
2025-05-20,16,cell,L2,475,75.65,5,day,2.01,1.41,normal
2025-05-20,16,module,L1,319.92,57.94,5,day,2.24,1.09,normal
2025-05-20,16,module,L2,285,46.26,3,day,1.65,0.27,normal
2025-05-20,16,pack,L1,285,32.06,3,day,1.24,0.23,normal
2025-05-20,16,pack,L2,338.49,36.13,4,day,0.7,0.49,normal
2025-05-20,17,mixing,L1,380,110.7,4,day,3.73,0.51,normal
2025-05-20,17,mixing,L2,444.39,95.39,5,day,1.86,0.82,normal
2025-05-20,17,plate,L1,285,110.35,3,day,5.61,1.41,normal
2025-05-20,17,plate,L2,288.93,144.76,5,day,6.4,1.94,normal
2025-05-20,17,cell,L1,454.01,89.15,6,day,3.37,2.52,normal
2025-05-20,17,cell,L2,403.73,92.53,5,day,6.53,1.44,normal
2025-05-20,17,module,L1,361.89,50.07,5,day,2.44,1.0,normal
2025-05-20,17,module,L2,285,58.98,3,day,2.26,0.22,normal
2025-05-20,17,pack,L1,190,49.81,2,day,0.15,0.23,normal
2025-05-20,17,pack,L2,190,36.84,2,day,0.61,0.34,normal
2025-05-20,18,mixing,L1,62.97,93.62,6,night,2.01,1.58,normal
2025-05-20,18,mixing,L2,83.53,79.76,6,night,1.97,1.57,normal
2025-05-20,18,plate,L1,63.67,145.96,4,night,5.29,1.25,normal
2025-05-20,18,plate,L2,75.82,121.34,5,night,3.75,2.62,normal
2025-05-20,18,cell,L1,84.41,81.94,7,night,3.13,2.63,normal
2025-05-20,18,cell,L2,816.05,87.12,5,night,7.73,1.75,RATED_EXCEED
2025-05-20,18,module,L1,28.63,52.66,4,night,0.49,1.02,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2025-05-20,18,module,L2,47.64,47.09,5,night,2.1,0.39,normal
2025-05-20,18,pack,L1,49.84,44.06,4,night,0.77,0.32,normal
2025-05-20,18,pack,L2,48.01,32.22,3,night,0.39,0.23,normal
2025-05-20,19,mixing,L1,361.67,115.08,5,night,1.86,1.54,CONTRACT_EXCEED
2025-05-20,19,mixing,L2,66.1,83.82,6,night,1.92,0.61,normal
2025-05-20,19,plate,L1,-25.56,115.52,3,night,8.21,1.49,NEGATIVE_POWER
2025-05-20,19,plate,L2,76.33,97.78,4,night,4.85,2.05,normal
2025-05-20,19,cell,L1,105.04,76.39,6,night,2.73,2.71,normal
2025-05-20,19,cell,L2,88.94,70.71,5,night,4.61,1.89,normal
2025-05-20,19,module,L1,68.06,43.74,3,night,1.58,0.81,normal
2025-05-20,19,module,L2,59.39,45.13,4,night,1.65,0.24,normal
2025-05-20,19,pack,L1,42.08,43.86,2,night,1.32,0.28,normal
2025-05-20,19,pack,L2,56.84,33.54,3,night,1.07,0.24,MULTIVARIATE_EFFICIENCY_DROP
2025-05-20,20,mixing,L1,73.74,118.82,5,night,4.6,0.44,normal
2025-05-20,20,mixing,L2,430.75,91.6,6,night,2.02,1.28,CONTRACT_EXCEED
2025-05-20,20,plate,L1,51.7,149.73,3,night,5.05,2.35,normal
2025-05-20,20,plate,L2,49.35,139.02,5,night,8.03,2.09,normal
2025-05-20,20,cell,L1,76.25,69.65,7,night,4.82,1.67,normal
2025-05-20,20,cell,L2,102.12,92.72,6,night,7.33,0.67,normal
2025-05-20,20,module,L1,321.02,43.77,3,night,1.91,0.26,SHIFT_RANGE
2025-05-20,20,module,L2,56.56,52.93,4,night,0.7,0.25,normal
2025-05-20,20,pack,L1,42.57,30.53,2,night,1.46,0.19,normal
2025-05-20,20,pack,L2,32.66,35.23,2,night,0.11,0.43,normal
2025-05-20,21,mixing,L1,88.91,83.28,5,night,3.86,1.7,normal
2025-05-20,21,mixing,L2,82.74,114.99,5,night,4.39,1.29,normal
2025-05-20,21,plate,L1,65.81,142.95,5,night,8.71,2.21,normal
2025-05-20,21,plate,L2,75.73,96.59,5,night,2.01,2.23,normal
2025-05-20,21,cell,L1,97.1,67.8,5,night,2.02,2.29,normal
2025-05-20,21,cell,L2,77.27,94.51,5,night,4.23,1.62,normal
2025-05-20,21,module,L1,60.0,49.68,3,night,2.24,1.04,normal
2025-05-20,21,module,L2,-35.45,62.35,5,night,0.57,0.31,NEGATIVE_POWER
2025-05-20,21,pack,L1,36.99,31.41,2,night,0.87,0.19,normal
2025-05-20,21,pack,L2,40.17,28.96,3,night,1.11,0.22,normal
2025-05-20,22,mixing,L1,71.99,85.3,4,night,4.51,1.11,normal
2025-05-20,22,mixing,L2,58.44,96.41,5,night,5.54,1.44,normal
2025-05-20,22,plate,L1,51.07,142.86,4,night,4.37,1.69,normal
2025-05-20,22,plate,L2,66.41,131.62,4,night,7.89,2.48,normal
2025-05-20,22,cell,L1,4998.71,80.61,7,night,3.0,1.65,PRODUCTION_RATIO
2025-05-20,22,cell,L2,91.47,70.95,8,night,7.16,1.39,normal
